30.46561,-3.673342,0
46.05724,-9.220942,-0.04492188
49.87602,-8.869876,0
48.40559,-9.188845,0
45.19533,-9.318917,0
-12.445,-9.006813,0
21.39518,-9.199304,0
67.4848,2.50989,0
55.92002,-8.970361,0
12.43845,1.318606,0
12.40431,1.318614,0
12.48188,-9.040431,0
35.13227,-0.3801738,0
58.94804,0.1200549,0
62.10872,0.1174595,0
29.78346,-3.433799,0
22.30843,-0.4166619,-0.04492188
16.63723,-9.358522,-0.04492188
26.68131,-0.4166619,-0.04492188
18.2975,-9.239097,0
35.21439,0.3607724,0
-5.215705,-2.836035,0
-5.195297,-2.555655,0
-2.04863,-9.059862,0
-0.6799169,-9.17795,0
11.72997,1.598895,0
-5.158496,-2.836039,0
-5.000113,-2.670768,0
-5.169793,-2.836046,0
22.16499,-0.2343898,0
29.7811,-3.428317,0
26.61702,-0.4166619,-0.04492188
-4.498338,-2.836099,0
-5.18575,-2.836037,0
-5.147923,-2.836035,0
12.19297,1.483851,0
-4.953559,-2.670735,0
35.20082,0.4635436,0
11.72019,1.318458,0
-5.211548,-2.836048,0
-5.213346,-2.836061,0
-3.691052,-8.890788,0
-5.057735,-2.670735,0
-5.190059,-2.836048,0
-3.691251,-9.059837,0
-1.745597,-9.059837,0
-0.9301854,-9.268903,0
35.27238,0.4054461,0
34.95142,-5.011851,0
30.10757,-3.215986,0
31.81559,-8.872554,-0.04492188
44.48469,-8.85083,0
45.6952,-8.860364,0
48.40555,-8.988043,0
-3.677142,-8.982341,0
45.6952,-9.283392,0
48.49024,-9.17518,0
12.13541,-9.131541,0
-2.067249,-9.059837,0
12.4378,-9.312667,0
45.69526,-8.919768,0
44.41684,-8.87285,0
46.06023,-9.40644,0
-5.233794,-2.836035,0
-10.44522,-9.013701,0
-3.691299,-8.859989,0
34.08119,-9.252584,0
66.15417,1.292904,0
55.91796,-9.243511,0
10.72838,-9.172458,0
-2.282815,-9.362356,0
47.11375,-8.849714,0
